name,address,type
CMenuReplay_update_mode_state,0x00446590,function
CFileWriter_dtor,0x00407BF0,function
CFileWriter_write,0x00407C10,function
CFileWriter_scalar_deleting_destructor,0x00407C70,function
ProfileMenuBaseData_normalize_profile_name,0x00431690,function
split_path_components,0x0040D0B0,function
read_clipboard_ansi,0x0040D160,function
ModulePathTextView_extra_bytes,0x0040D1D0,function
initialize_direct_input,0x0040D360,function
initialize_keyboard_device,0x0040D560,function
Reimu_construct,0x00493A40,function
Marisa_construct,0x004B9F20,function
Sakuya_construct,0x004DF430,function
Patchouli_construct,0x0051EEE0,function
Remilia_construct,0x00555FF0,function
Yuyuko_construct,0x0056DE30,function
Yukari_construct,0x0058C0F0,function
Suika_construct,0x005AEC80,function
Udonge_construct,0x005D2BF0,function
Komachi_construct,0x005F7A30,function
Aya_construct,0x006185E0,function
Tenshi_construct,0x0064B6F0,function
Iku_construct,0x006312B0,function
SakuyaObjectManager_spawn_object,0x004DF2C0,function
RenderModeManager_set_sampler_state,0x00404730,function
CSpriteEx_commit_transform,0x004073C0,function
CSpriteEx_scale_x_origin,0x004074A0,function
CSpriteEx_scale_y_origin,0x00407540,function
CSpriteEx_scale_z_origin,0x004075E0,function
CSpriteEx_scale_z,0x00407620,function
CSelectScenario_scalar_deleting_destructor,0x004256B0,function
CTitle_scalar_deleting_destructor,0x00426060,function
BattleBackgroundLayout_place_sprite,0x00427200,function
CFileList_scalar_deleting_destructor,0x0043A9F0,function
CMenuSelect_scalar_deleting_destructor,0x00448400,function
PatRecord88_scalar_deleting_destructor,0x004601E0,function
EventEffectState_emit_effect,0x004695B0,function
EventEffectState_render_background_effects,0x004696E0,function
SharedEventStateForwarder_set_shared_first_target,0x00476AB0,function
SharedEventStateForwarder_set_shared_third_target,0x00476AF0,function
poll_direct_input_gamepads,0x0040D6D0,function
DirectInputBackend_get_gamepad_button_count,0x0040D940,function
DirectInputBackend_get_gamepad_state,0x0040D990,function
ResultList_scalar_deleting_destructor,0x00447510,function
FrameData_dtor,0x00421A70,function
FrameData_scalar_deleting_destructor,0x00421A90,function
Menu_scalar_deleting_destructor,0x00440750,function
AnimationObject_ctor,0x00422040,function
ProfileSpriteView_set_texture,0x00406A60,function
Menu_show_profile_message,0x0043F640,function
Menu_show_profile_result,0x0043F810,function
Menu_select_profile,0x00440410,function
update_fighter_counter_thresholds,0x0045B300,function
decrement_fighter_timers_and_cleanup,0x0045E500,function
reset_fighter_round_counters_45f610,0x0045F610,function
FighterPhaseContext_begin_slot_4641f0,0x004650B0,function
FighterPhaseContext_initialize_slot_464270,0x00465130,function
BattleObjectManager_reset_battle_render_state_and_signal_465f70,0x00466DF0,function
CBattleManager_prepare_battle_setup_472110,0x00472110,function
CBattleManager_post_pipeline_slot_30,0x00472370,function
CBattleManager_transition_slot_34,0x004728C0,function
CBattleManager_dispatch_battle_state_frame_472b20,0x00472B20,function
Fighter_initialize_fighter_spell_resources,0x00463070,function
FighterCutinResource_load_for_character,0x004651E0,function
ReimuObjectPool_acquire,0x00493340,function
MarisaObjectPool_acquire,0x004B9920,function
SakuyaObjectPool_acquire,0x004DEE40,function
AliceObjectPool_acquire,0x004FA630,function
PatchouliObjectPool_acquire,0x0051E8F0,function
YoumuObjectPool_acquire,0x0053ACB0,function
RemiliaObjectPool_acquire,0x00555A00,function
YuyukoObjectPool_acquire,0x0056D6E0,function
YukariObjectPool_acquire,0x0058B990,function
SuikaObjectPool_acquire,0x005AE670,function
UdongeObjectPool_acquire,0x005D25C0,function
KomachiObjectPool_acquire,0x005F7440,function
AyaObjectPool_acquire,0x00617DF0,function
IkuObjectPool_acquire,0x00630CA0,function
TenshiObjectPool_acquire,0x0064B070,function
ReimuCharacterObjectEx_dtor,0x00493110,function
ReimuCharacterObjectEx_scalar_deleting_destructor,0x00493550,function
MarisaCharacterObjectEx_dtor,0x004B96D0,function
MarisaCharacterObjectEx_scalar_deleting_destructor,0x004B9870,function
SakuyaCharacterObjectEx_dtor,0x004DEBF0,function
SakuyaCharacterObjectEx_scalar_deleting_destructor,0x004DED90,function
AliceCharacterObjectEx_dtor,0x004FA400,function
AliceCharacterObjectEx_scalar_deleting_destructor,0x004FA840,function
PatchouliCharacterObjectEx_dtor,0x0051E6A0,function
PatchouliCharacterObjectEx_scalar_deleting_destructor,0x0051E840,function
YoumuCharacterObjectEx_dtor,0x0053AA60,function
YoumuCharacterObjectEx_scalar_deleting_destructor,0x0053AC00,function
RemiliaCharacterObjectEx_dtor,0x005557B0,function
RemiliaCharacterObjectEx_scalar_deleting_destructor,0x00555950,function
YuyukoCharacterObjectEx_dtor,0x0056D4B0,function
YuyukoCharacterObjectEx_scalar_deleting_destructor,0x0056D9A0,function
YukariCharacterObjectEx_dtor,0x0058B740,function
YukariCharacterObjectEx_scalar_deleting_destructor,0x0058B8E0,function
SuikaCharacterObjectEx_dtor,0x005AE440,function
SuikaCharacterObjectEx_scalar_deleting_destructor,0x005AE880,function
UdongeCharacterObjectEx_dtor,0x005D2390,function
UdongeCharacterObjectEx_scalar_deleting_destructor,0x005D27D0,function
KomachiCharacterObjectEx_dtor,0x005F71F0,function
KomachiCharacterObjectEx_scalar_deleting_destructor,0x005F7390,function
AyaCharacterObjectEx_dtor,0x00617BC0,function
AyaCharacterObjectEx_scalar_deleting_destructor,0x00618000,function
IkuCharacterObjectEx_dtor,0x00630A70,function
IkuCharacterObjectEx_scalar_deleting_destructor,0x00630EB0,function
TenshiCharacterObjectEx_dtor,0x0064ADD0,function
TenshiCharacterObjectEx_scalar_deleting_destructor,0x0064B280,function
AnimationObject_set_action,0x00435200,function
AnimationObject_set_action_sequence,0x00435220,function
AttackObject_set_action_and_finalize,0x0045BFE0,function
AttackObject_set_action_sequence_and_finalize,0x0045C000,function
AttackObject_dispatch_character_wave_handle,0x0045C030,function
AttackObject_forward_hit_quantity,0x0045C060,function
AttackObject_apply_sequence_frame,0x0045C110,function
AttackObject_set_sequence_frame,0x0045C180,function
AttackObject_next_sequence_frame,0x0045C1A0,function
AttackObject_previous_sequence_frame,0x0045C1F0,function
AttackObject_next_sequence_block,0x0045C220,function
AttackObject_previous_sequence_block,0x0045C2B0,function
AttackObject_select_sequence,0x0045C390,function
AttackObject_reset_sequence,0x0045C460,function
BattleBackgroundLayout_transform_sprite,0x004271B0,function
BattleObjectManager_dispatch_render_sprite,0x00466AB0,function
AnimationObject_render_main,0x00435280,function
AnimationObject_render_color_mode,0x00435540,function
SpriteRenderEffect_render_rgb,0x006654D0,function
SpriteRenderEffect_render_alpha_rgb,0x006655A0,function
SpriteRenderEffect_render_luma,0x00665650,function
MenuCursor_bind_horizontal,0x004204E0,function
MenuCursor_bind_vertical,0x00420520,function
SpellDataOwner_initialize_side_payload,0x004324F0,function
SpellDataOwner_set_sequence_mode,0x00432520,function
apply_config_bgm_percent,0x0043B1C0,function
apply_config_se_percent,0x0043B1F0,function
close_config_menu,0x0043CDD0,function
CMenuConfig_update,0x004411B0,function
CProfileMenu_update_state_two,0x0044BEF0,function
CProfileMenu_update_state_three,0x0044BFE0,function
CProfileMenu_dtor,0x0044D340,function
BattleInfoRecord_initialize,0x0046FD20,function
BattleInfoStoryRecord_initialize,0x00471C10,function
BattleInfoStoryRecord_attach_fighter,0x00471BE0,function
InfoManager_update_runtime,0x00471C90,function
InfoManager_bind_story_values,0x00471D00,function
InfoManager_render_runtime,0x00471D10,function
BattleInfoRecord_render,0x00470710,function
CBattleManagerStory_run_threshold_pipeline,0x00471670,function
CBattleManagerStory_run_180_300_pipeline,0x00471740,function
CBattleManagerStory_run_story_pipeline,0x004717E0,function
CSelectObject_ObjectManagerBase_acquire_and_link_object,0x00422EA0,function
CSelectObject_ObjectManagerBase_preallocate_object_pool,0x00423030,function
WeatherEffectObject_ObjectManagerBase_acquire_and_link_object,0x00437760,function
WeatherEffectObject_ObjectManagerBase_preallocate_object_pool,0x00437840,function
EffectObject_ObjectManagerBase_acquire_and_link_object,0x00437BA0,function
EffectObject_ObjectManagerBase_preallocate_object_pool,0x00437C80,function
InfoEffectObject_ObjectManagerBase_acquire_and_link_object,0x0046F370,function
InfoEffectObject_ObjectManagerBase_preallocate_object_pool,0x0046F3D0,function
ReimuObjectManagerBase_acquire_and_link_object,0x004935E0,function
ReimuObjectManagerBase_preallocate_object_pool,0x004936D0,function
MarisaObjectManagerBase_acquire_and_link_object,0x004B9BA0,function
MarisaObjectManagerBase_preallocate_object_pool,0x004B9C90,function
SakuyaObjectManagerBase_acquire_and_link_object,0x004DF0C0,function
SakuyaObjectManagerBase_preallocate_object_pool,0x004DF1B0,function
AliceObjectManagerBase_acquire_and_link_object,0x004FA8D0,function
AliceObjectManagerBase_preallocate_object_pool,0x004FA9C0,function
PatchouliObjectManagerBase_acquire_and_link_object,0x0051EB70,function
PatchouliObjectManagerBase_preallocate_object_pool,0x0051EC60,function
YoumuObjectManagerBase_acquire_and_link_object,0x0053AF30,function
YoumuObjectManagerBase_preallocate_object_pool,0x0053B020,function
RemiliaObjectManagerBase_acquire_and_link_object,0x00555C80,function
RemiliaObjectManagerBase_preallocate_object_pool,0x00555D70,function
YuyukoObjectManagerBase_acquire_and_link_object,0x0056DA30,function
YuyukoObjectManagerBase_preallocate_object_pool,0x0056DBA0,function
YukariObjectManagerBase_acquire_and_link_object,0x0058BC10,function
YukariObjectManagerBase_preallocate_object_pool,0x0058BD00,function
SuikaObjectManagerBase_acquire_and_link_object,0x005AE910,function
SuikaObjectManagerBase_preallocate_object_pool,0x005AEA00,function
UdongeObjectManagerBase_acquire_and_link_object,0x005D2860,function
UdongeObjectManagerBase_preallocate_object_pool,0x005D2950,function
KomachiObjectManagerBase_acquire_and_link_object,0x005F76C0,function
KomachiObjectManagerBase_preallocate_object_pool,0x005F77B0,function
AyaObjectManagerBase_acquire_and_link_object,0x00618090,function
AyaObjectManagerBase_preallocate_object_pool,0x00618180,function
IkuObjectManagerBase_acquire_and_link_object,0x00630F40,function
IkuObjectManagerBase_preallocate_object_pool,0x00631030,function
TenshiObjectManagerBase_acquire_and_link_object,0x0064B310,function
TenshiObjectManagerBase_preallocate_object_pool,0x0064B400,function
CScript_register_command_TCommand2_int_int,0x00452ED0,function
CScript_register_command_TCommand1_string,0x00453060,function
CScript_register_command_CCommand0,0x004536A0,function
CScript_register_command_TCommand1_int,0x00453830,function
CScript_register_command_CComCharacter,0x00457170,function
CScript_register_command_TCommand2_string_string,0x00457300,function
CScript_register_command_TCommand2_string_int,0x00457490,function
CScript_register_command_TCommand4_string_int_float_float,0x00457620,function
CScript_register_command_TCommand3_string_int_bool,0x004577B0,function
CScript_register_command_TCommand3_string_int_int,0x00457940,function
CScript_register_command_TCommand4_string_int_int_int,0x00457AD0,function
CScript_register_command_TCommand4_byte_byte_byte_byte,0x00457C60,function
CScript_ctor,0x00405600,function
CScenarioData_clear_runtime,0x00457DF0,function
ScenarioResultResource_hide_and_reset,0x00454780,function
ScenarioResultResource_add_nonnegative,0x004547E0,function
ScenarioResultResource_enter_phase_three,0x00454840,function
ScenarioResultResource_render,0x00454890,function
ScenarioResultResource_set_entry_level,0x00454950,function
ScenarioResultResource_reset,0x004549E0,function
ScenarioResultResource_dtor,0x00454BF0,function
SystemEffectObject_HandleManager_release_handle,0x0056D8F0,function
ScenarioTextEntry_render_dynamic,0x00454DA0,function
ScenarioTextEntry_update_dynamic_state,0x00454E50,function
CScenarioData_set_effect_color_bytes,0x00454EC0,function
CScenarioData_configure,0x00454FE0,function
CComCharacter_parse,0x00455EF0,function
CScript_register_command_TCommand5_int_string_int_int_int,0x004531F0,function
CScript_register_command_TCommand5_int_float_float_float_int,0x00453380,function
CScript_register_command_TCommand5_int_float_float_int_int,0x00453510,function
SceneTimelineRegistry_register_builtin_commands,0x00453BC0,function
CCommand0_parse,0x0044E8E0,function
CScript_ICommandFactory_scalar_deleting_destructor,0x00450100,function
TCommand2_int_int_parse,0x00450330,function
TCommand5_int_float_float_float_int_parse,0x00450380,function
TCommand5_int_float_float_int_int_parse,0x00450420,function
TCommand1_int_parse,0x004504C0,function
CCommandBase_scalar_deleting_destructor,0x004504F0,function
CScript_CCommandFactory_TCommand2_int_int_create,0x004506C0,function
CScript_CCommandFactory_TCommand5_int_float_float_float_int_create,0x004506F0,function
CScript_CCommandFactory_TCommand5_int_float_float_int_int_create,0x00450720,function
CScript_CCommandFactory_CCommand0_create,0x00450750,function
CScript_CCommandFactory_TCommand1_int_create,0x00450780,function
CScript_CCommandFactory_TCommand1_string_create,0x00450BF0,function
CScript_CCommandFactory_TCommand5_int_string_int_int_int_create,0x00450C30,function
TCommand5_int_string_int_int_int_scalar_deleting_destructor,0x00450C70,function
TCommand1_string_parse,0x00451750,function
TCommand5_int_string_int_int_int_parse,0x004517B0,function
TCommand4_byte_byte_byte_byte_parse,0x004550E0,function
CScript_CCommandFactory_TCommand4_byte_byte_byte_byte_create,0x00455240,function
TCommand2_string_string_destructor,0x00455310,function
CScript_CCommandFactory_CComCharacter_create,0x00455620,function
CScript_CCommandFactory_TCommand2_string_string_create,0x00455660,function
CScript_CCommandFactory_TCommand2_string_int_create,0x004556B0,function
CScript_CCommandFactory_TCommand4_string_int_float_float_create,0x004556F0,function
CScript_CCommandFactory_TCommand3_string_int_bool_create,0x00455730,function
CScript_CCommandFactory_TCommand3_string_int_int_create,0x00455770,function
CScript_CCommandFactory_TCommand4_string_int_int_int_create,0x004557B0,function
TCommand1_string_scalar_deleting_destructor,0x004557F0,function
TCommand2_string_string_scalar_deleting_destructor,0x00455830,function
TCommand2_string_string_parse,0x004560F0,function
TCommand2_string_int_parse,0x00456190,function
TCommand4_string_int_float_float_parse,0x00456210,function
TCommand3_string_int_bool_parse,0x004562C0,function
TCommand3_string_int_int_parse,0x00456360,function
TCommand4_string_int_int_int_parse,0x004563F0,function
EffectAnimationSequence_set_sequence_frame,0x004739D0,function
EffectAnimationSequence_previous_sequence_frame,0x00473A40,function
EffectAnimationSequence_apply_sequence_frame,0x00473950,function
EffectAnimationSequence_next_sequence_frame,0x004739F0,function
EffectAnimationSequence_next_sequence_block,0x00473A70,function
EffectAnimationSequence_previous_sequence_block,0x00473B00,function
EffectAnimationSequence_select_sequence,0x00473B80,function
EffectAnimationSequence_reset_sequence,0x00473C50,function
Fighter_resolve_stage_surface_landing_transition,0x00473DD0,function
Fighter_has_crossed_stage_surface_while_descending,0x005F9310,function
BattleBackgroundLayout_set_runtime_scalar,0x00427280,function
Fighter_publish_battle_layout_scalar,0x004359D0,function
Fighter_dispatch_indexed_event_member,0x004359F0,function
selector_random_range,0x004351A0,function
CSpriteEx_set_uv_size,0x00407340,function
AnimationObject_set_sprite_uv_size,0x00435520,function
AuxiliarySpriteRender_finish_render_pass,0x004350F0,function
AnimationObject_render_group_callback,0x00493820,function
CPackageFileReader_seek,0x0041C180,function
calculate_forwarded_quantity,0x0045B4A0,function
calculate_base_hit_quantity,0x0045B600,function
try_outcome_path_a,0x0046D3F0,function
dispatch_family2_against_family1,0x0046DB30,function
ScenarioEffectConfig128_default_construct,0x004113E0,function
PlayerSlotRecord_set_profile_color,0x00431440,function
PlayerSlotRecord_reload_profile,0x00431DA0,function
PlayerSlotRecord_copy_deck,0x00431E50,function
SpellDataOwner_find_local_then_common_spell_record,0x00432D20,function
PlayerIndexedCallbackView_invoke_indexed_record,0x00432DE0,function
ProfileDeckRefreshFacade_clear_common_resources,0x00433990,function
ProfileDeckRefreshFacade_reload_common_resources,0x00434AC0,function
CSpriteEx_scale_xyz_pivots,0x00434C10,function
apply_story_match_setup,0x00434CC0,function
initialize_story_slot_two,0x00434CE0,function
reset_story_loading_runtime,0x00434D10,function
initialize_story_managers,0x00434D40,function
CBattleManagerBase_ctor,0x0046B200,function
CBattleManagerBase_dtor,0x0046B2A0,function
CBattleManagerBase_scalar_deleting_destructor,0x0046B330,function
CInfoManagerBase_ctor,0x0046F5D0,function
CInfoManagerBase_dtor,0x0046F6A0,function
CInfoManagerBase_scalar_deleting_destructor,0x0046F760,function
CInfoManagerStory_ctor,0x00471FF0,function
CInfoManagerStory_dtor,0x00472080,function
CInfoManagerStory_scalar_deleting_destructor,0x004720F0,function
BattleInfoRecordF8_ctor,0x0046F940,function
BattleInfoRecordF8_dtor,0x0046F970,function
InfoShortRecord34_bind_46a620,0x0046A620,function
CInfoManagerBase_bind_fighters_46ef40,0x0046EF40,function
CInfoManager_emit_effect_46f820,0x0046F820,function
CInfoManager_ctor,0x0046F7A0,function
CInfoManager_dtor,0x0046F850,function
CInfoManager_scalar_deleting_destructor,0x0046F920,function
CInfoManagerStory_refresh_roster_state_471ec0,0x00471EC0,function
CInfoManagerStory_bind_fighters_471f10,0x00471F10,function
CInfoManagerStory_emit_effect_472060,0x00472060,function
InfoComboResource_render_combo,0x0046A660,function
InfoShortRecord34_render,0x0046A800,function
InfoShortRecord34_update,0x0046AC30,function
CInfoManager_update_normal_runtime,0x0046E5A0,function
InfoLongRecord154_render,0x004325C0,function
InfoLongRecord154_update,0x004327C0,function
CInfoManager_render_normal_runtime,0x0046E650,function
CSelectObjectPool_acquire,0x00422B70,function
InfoEffectObjectPool_acquire,0x0046F190,function
BattleSlotState_create_fighter_for_slot,0x004642F0,function
CBattleManagerArcade_prepare_battle_setup_472110,0x00473520,function
CBattleManagerArcade_transition_slot_34,0x00473250,function
CSelectScenario_update,0x00424690,function
CSelectScenario_on_scene_enter,0x00424790,function
get_stage_for_character,0x0043C0B0,function
get_bgm_for_character,0x0043C100,function
prepare_scenario_match,0x0043AE90,function
PlayerSlotRecord_select_deck,0x004313B0,function
start_async_engine_scene_load,0x0043B840,function
BgmService_link_handles,0x004039E0,function
BgmService_thread_one,0x00403B50,function
BgmService_thread_two,0x00403B70,function
RenderModeManager_set_blend_mode,0x004047E0,function
RenderModeManager_set_gate_states,0x004049C0,function
RenderModeManager_set_state_23,0x00404A10,function
load_bgm_source,0x0043CF00,function
play_bgm,0x0043CF80,function
RenderTimelineEntry_render,0x00450EA0,function
RenderTimelineList_render,0x00450FC0,function
BattlePhaseBlock_advance_scenario_script_page,0x0045A2E0,function
BattlePhaseBlock_initialize_character_story_script,0x0045A4E0,function
FighterPhaseContext_phase_463820,0x00464840,function
FighterPhaseContext_phase_463970,0x00464990,function
FighterPhaseContext_phase_463a00,0x00464A20,function
FighterPhaseContext_phase_463a60,0x00464A80,function
FighterPhaseContext_phase_463ab0,0x00464AD0,function
FighterPhaseRenderState_render,0x0045AA00,function
FighterPhaseRenderState_enqueue,0x0045AD40,function
BackgroundBase_dtor,0x00465E10,function
BackgroundBase_scalar_deleting_destructor,0x00465FD0,function
BackgroundBase_ctor,0x00466020,function
BattleObjectManager_phase_466980,0x00466980,function
BattleObjectManager_phase_4669f0,0x004669F0,function
BattleObjectManager_phase_466a50,0x00466A50,function
BattleObjectManager_dtor,0x00466AF0,function
BattleObjectManager_manager_worker_loop,0x00466C70,function
battle_object_manager_worker_proc,0x00466CF0,function
BattleObjectManager_render_worker_loop,0x004677B0,function
battle_object_render_worker_proc,0x004678D0,function
BattleObjectManager_ctor,0x004678F0,function
BattleObjectManager_dispatch_request_467380,0x00467380,function
BattleObjectManager_publish_stage,0x00467850,function
BackgroundBase_render_base_sprites_4659e0,0x004659E0,function
BG02_scalar_deleting_destructor,0x00468330,function
BG04_scalar_deleting_destructor,0x004686C0,function
BackgroundDerived_increment_state_64,0x004686F0,function
BackgroundDerived_render_base_sprites,0x00468700,function
BG16_render_sprite,0x00468710,function
BG16_scalar_deleting_destructor,0x00469470,function
BGCommon_ctor,0x004694A0,function
BGCommon_scalar_deleting_destructor,0x00469510,function
BGCommon_render_sprite,0x00469540,function
ResultInputRecordTableView_at,0x0043B300,function
NetworkSessionResultView_bind_result_input,0x0043B410,function
NetworkSessionResultView_finalize_result_binding,0x0044DCB0,function
BG04_slot_08,0x00468360,function
BG16_slot_0c,0x00468780,function
BG16_slot_08,0x00468D80,function
case_insensitive_crc32,0x00406930,function
ScoreMusicLookupView_contains_bgm_path,0x0042D880,function
CMenuMusic_render,0x00445240,function
CMenuMusic_update,0x00445520,function
MusicList_ctor,0x00445550,function
MusicList_scalar_deleting_destructor,0x004455D0,function
CMenuMusic_dtor,0x00445610,function
CMenuMusic_ctor,0x004456D0,function
CMenuMusic_scalar_deleting_destructor,0x00445810,function
CMenuMusic_update_primary,0x00445360,function
trim_profile_ui_menu_stack,0x00440010,function
refresh_continue_network_state,0x0043BAF0,function
CMenuContinue_update,0x00444C70,function
CMenuContinue_render,0x00444E60,function
CMenuEnd_update,0x00444FC0,function
CMenuEnd_render,0x004450E0,function
CMenuPractice_configure_subcursor,0x00445C80,function
CMenuPractice_dtor,0x004464B0,function
CMenuPractice_scalar_deleting_destructor,0x00446570,function
CMenuReplay_refresh_file_list,0x00446770,function
CMenuReplay_update,0x00446C90,function
CMenuReplay_ctor,0x00446DE0,function
FighterPhaseRenderState_set_period,0x0045A9C0,function
FighterPhaseRenderState_set_color_mask,0x0045A9D0,function
FighterPhaseRenderState_ctor,0x0045AC00,function
FighterPhaseRenderState_pop_front_if_any,0x0045AC30,function
Fighter_configure_render_history,0x0045E920,function
prepare_match_runtime_by_mode,0x0043AC60,function
load_indexed_event_wave_resources,0x0043AA50,function
render_scene_fade_overlay,0x0043AAD0,function
initialize_default_player_profiles,0x0043AF30,function
async_scene_load_worker,0x0043B580,function
initialize_shared_battle_runtime,0x00438F50,function
initialize_normal_scene_managers,0x00439130,function
initialize_arcade_scene_managers,0x004392C0,function
initialize_story_scene_managers,0x004393A0,function
destroy_scene_managers,0x00439480,function
prepare_scene_resources_by_mode,0x0043AC10,function
CBattleManager_ctor,0x00438CC0,function
CBattleManager_dtor,0x00438D20,function
CBattleManager_scalar_deleting_destructor,0x004391E0,function
CBattleManagerArcade_ctor,0x00438D80,function
CBattleManagerArcade_scalar_deleting_destructor,0x00439370,function
EventEffectState_ctor,0x00438DF0,function
EventEffectState_dtor,0x00438C10,function
BattlePhaseBlock_ctor,0x00439200,function
BattlePhaseBlock_dtor,0x00438E90,function
destroy_shared_battle_runtime,0x004394E0,function
EventEffectState_publish_stage_state,0x00469D50,function
EventEffectState_prepare_shutdown,0x00469EC0,function
EventEffectState_reset_runtime_state,0x00469F40,function
FighterPhaseContext_dtor,0x00464BA0,function
FighterPhaseContext_released_worker_loop,0x00464DD0,function
FighterPhaseContext_reset_slot_state,0x00465040,function
GameConfig_load_config,0x00427800,function
initialize_player_profiles_from_game_config,0x0043BA10,function
ProfileEditor168_initialize,0x00427BD0,function
CProfileKeyConfig_render,0x0044B340,function
CProfileKeyConfig_update,0x0044B860,function
CProfileKeyConfig_ctor,0x0044BA90,function
CProfileDeckEdit_available_count_for_index_448df0,0x00448DF0,function
FighterPhaseContext_swap_slots_4642b0,0x004642B0,function
FighterPhaseContext_pending_worker_loop_464d40,0x00464D40,function
pending_worker_entry,0x00464E50,function
released_worker_entry,0x00464E70,function
FighterPhaseContext_release_slots_and_signal_464f90,0x00464F90,function
FighterEmbeddedState3d0_step,0x004652F0,function
FighterEmbeddedState3d0_phase,0x004653F0,function
ProfileMenuController_initialize,0x0040E720,function
ProfileMenuController_set_mode,0x0040E7F0,function
refresh_profile_ime_composition,0x0040E840,function
ProfileMenuController_take_primary_text,0x0040EB60,function
ProfileMenuController_take_secondary_text,0x0040EB70,function
ProfileMenuController_select_profile,0x0040EB90,function
request_profile_input_reset,0x0040ED90,function
ProfileMenuController_consume_reset,0x0040EDC0,function
EventEffectState_update_background_entries_469b70,0x00469B70,function
CInputManager_scalar_deleting_destructor,0x00409D30,function
CInputManager_dtor,0x00409D50,function
IScene_dtor,0x0041DF50,function
Ending_dtor,0x0041F2F0,function
Ending_scalar_deleting_destructor,0x0041F3D0,function
CLoading_dtor,0x0041F5B0,function
CLoading_scalar_deleting_destructor,0x0041F620,function
CLogo_dtor,0x0041F710,function
CLogo_scalar_deleting_destructor,0x0041F830,function
IScene_scalar_deleting_destructor,0x0041F8E0,function
Opening_dtor,0x0041F900,function
Opening_scalar_deleting_destructor,0x0041FA00,function
CLoadingWatch_dtor,0x00426880,function
CLoadingWatch_scalar_deleting_destructor,0x00426B60,function
CNetworkServer_dtor,0x0043CC10,function
CNetworkServer_scalar_deleting_destructor,0x0043CC80,function
CNetworkClient_dtor,0x0043CD40,function
CNetworkClient_scalar_deleting_destructor,0x0043CDB0,function
SceneRenderCluster_ctor,0x0041F120,function
Ending_ctor,0x0041F360,function
CLoading_update,0x0041F3F0,function
CLoading_ctor,0x0041F4F0,function
CLogo_update,0x0041F670,function
CLogo_ctor,0x0041F780,function
Opening_update,0x0041F850,function
Opening_ctor,0x0041F970,function
CLoadingWatch_ctor,0x00426AB0,function
create_scene_for_id_41e320,0x0041E320,function
Ending_update,0x0041E7C0,function
CLoadingWatch_render,0x004269D0,function
CSelectSV_ctor,0x0041E160,function
CSelectCL_ctor,0x0041E1C0,function
CLoadingSV_ctor,0x0041E180,function
CLoadingCL_ctor,0x0041E1E0,function
CTitle_update,0x00425990,function
CTitle_ctor,0x00425DF0,function
CMenuConnect_reset_state,0x004422F0,function
CMenuConnect_finalize_state,0x00442530,function
CMenuConnect_finalize_message,0x004425D0,function
CMenuConnect_update_state_one,0x00442790,function
CMenuConnect_update_state_six,0x004428E0,function
CNumber_render,0x00414F10,function
CMenuConnect_ctor,0x00444190,function
CMenuConnect_parse_endpoint,0x00442E30,function
CMenuConnect_finish_transition,0x00443D70,function
CNetworkBase_dtor,0x0043C950,function
CNetworkBase_reset_runtime,0x0043CA60,function
CNetworkBase_scalar_deleting_destructor,0x0043CB10,function
CNetworkServer_consume_ack_record,0x0044F930,function
CNetworkServer_import_state,0x0044FD80,function
CNetworkServer_export_state,0x0044FFE0,function
CNetworkServer_reset_runtime,0x0043CBD0,function
CNetworkServer_maintain_endpoints,0x0044F8E0,function
CNetworkServer_import_aux_state,0x0044FF90,function
CNetworkServer_publish_snapshot,0x0044F390,function
CNetworkClient_consume_sequence,0x0044EDB0,function
CNetworkServer_send_request_info,0x0044F7E0,function
CNetworkClient_send_request_info,0x0044E9A0,function
CNetworkClientSecondary_configure,0x0044E7E0,function
CNetworkClientSecondary_set_option_bits,0x0044E840,function
CNetworkClientSecondary_handle_request,0x0044EA30,function
NetworkPacket_serialize_type1,0x0044D7A0,function
NetworkPacket_parse_type1,0x0044D7C0,function
NetworkPacket_serialize_type5,0x0044E720,function
CNetworkClient_send_state_ready,0x0044E730,function
CNetworkClient_send_if_needed,0x0044E750,function
NetworkPacket_serialize_type7,0x0044E7C0,function
NetworkPacket_serialize_type2,0x0044E850,function
NetworkPacket_serialize_type8,0x0044E870,function
CNetworkClientSecondary_route_payload,0x0044E880,function
CNetworkClient_send_delay,0x0044E9E0,function
CNetworkClient_advance_delay_queue,0x0044EA80,function
CNetworkServer_send_packet,0x0044F4E0,function
CNetworkServer_flush_send_state,0x0044F520,function
CNetworkServerSecondary_route_payload,0x0044F600,function
CNetworkServer_send_state_or_terminate,0x0044F830,function
CNetworkClient_sync_peer_state,0x0044E8F0,function
CNetworkClient_publish_input_value,0x0044ED10,function
CNetworkClientSecondary_dispatch_packet,0x0044EE80,function
CNetworkServer_sync_peer_state,0x0044F730,function
CNetworkClient_send_ack_info_if_ready,0x0044F0F0,function
CNetworkServerSecondary_dispatch_packet,0x0044FB40,function
CNetworkServer_send_ack_info_if_ready,0x0044FE30,function
SceneTimeline_apply_easing,0x00450120,function
SceneRenderCluster_update,0x00451400,function
SceneRenderCluster_cleanup,0x00452E60,function
Fighter_build_command_flags,0x00476B10,function
Fighter_handle_system_command,0x004773A0,function
Fighter_reset_extended_state,0x004776D0,function
Fighter_update_input_state,0x004631C0,function
Fighter_reset_input_snapshot,0x004633A0,function
Fighter_update_cpu_input,0x004633E0,function
