address,size,span_end,current_name,proposed_name,module,status,match_percent,calling_convention,signature,is_thunk,source_file,evidence,owner,notes
0x0041CBA4,37,0x0041CBC8,Catch_All@0041cba4,,,unclassified,0.00,unknown,undefined Catch_All@0041cba4(void),false,,,,
0x0041CC00,132,0x0041CC83,FUN_0041cc00,,,unclassified,0.00,unknown,undefined FUN_0041cc00(void),false,,,,
0x0041CCA0,1329,0x0041D1D0,FUN_0041cca0,,,unclassified,0.00,unknown,undefined FUN_0041cca0(void),false,,,,
0x0041D210,28,0x0041D22E,FUN_0041d210,,,unclassified,0.00,unknown,undefined FUN_0041d210(void),false,,,,
0x0041D230,7,0x0041D236,FUN_0041d230,,,unclassified,0.00,unknown,undefined FUN_0041d230(void),false,,,,
0x0041D240,148,0x0041D2D3,FUN_0041d240,,,unclassified,0.00,unknown,undefined FUN_0041d240(void),false,,,,
0x0041D340,47,0x0041D36E,FUN_0041d340,,,unclassified,0.00,unknown,undefined FUN_0041d340(void),false,,,,
0x0041D370,84,0x0041D3C3,FUN_0041d370,,,unclassified,0.00,unknown,undefined FUN_0041d370(void),false,,,,
0x0041D3D0,7,0x0041D3D6,FUN_0041d3d0,,,unclassified,0.00,unknown,undefined FUN_0041d3d0(void),false,,,,
0x0041D3E0,3,0x0041D3E2,FUN_0041d3e0,,,unclassified,0.00,unknown,undefined FUN_0041d3e0(void),false,,,,
0x0041D3F0,28,0x0041D40E,FUN_0041d3f0,,,unclassified,0.00,unknown,undefined FUN_0041d3f0(void),false,,,,
0x0041D410,9,0x0041D418,FUN_0041d410,,,unclassified,0.00,unknown,undefined FUN_0041d410(void),false,,,,
0x0041D420,87,0x0041D476,FUN_0041d420,,,unclassified,0.00,unknown,undefined FUN_0041d420(void),false,,,,
0x0041D480,20,0x0041D493,FUN_0041d480,,,unclassified,0.00,unknown,undefined FUN_0041d480(void),false,,,,
0x0041D4A0,72,0x0041D4E7,FUN_0041d4a0,,,unclassified,0.00,unknown,undefined FUN_0041d4a0(void),false,,,,
0x0041D4F0,43,0x0041D51A,FUN_0041d4f0,,,unclassified,0.00,unknown,undefined FUN_0041d4f0(void),false,,,,
0x0041D520,162,0x0041D5C1,FUN_0041d520,,,unclassified,0.00,unknown,undefined FUN_0041d520(void),false,,,,
0x0041D5D0,25,0x0041D5E8,FUN_0041d5d0,,,unclassified,0.00,unknown,undefined FUN_0041d5d0(void),false,,,,
0x0041D5F0,5,0x0041D5F4,thunk_FUN_0043a050,,,unclassified,0.00,unknown,undefined thunk_FUN_0043a050(void),true,,,,
0x0041D600,5,0x0041D604,thunk_FUN_004396f0,,,unclassified,0.00,unknown,undefined thunk_FUN_004396f0(void),true,,,,
0x0041D610,18,0x0041D621,FUN_0041d610,,,unclassified,0.00,unknown,undefined FUN_0041d610(void),false,,,,
0x0041D630,18,0x0041D641,FUN_0041d630,,,unclassified,0.00,unknown,undefined FUN_0041d630(void),false,,,,
0x0041D650,18,0x0041D661,FUN_0041d650,,,unclassified,0.00,unknown,undefined FUN_0041d650(void),false,,,,
0x0041D670,18,0x0041D681,FUN_0041d670,,,unclassified,0.00,unknown,undefined FUN_0041d670(void),false,,,,
0x0041D690,18,0x0041D6A1,FUN_0041d690,,,unclassified,0.00,unknown,undefined FUN_0041d690(void),false,,,,
0x0041D6B0,18,0x0041D6C1,FUN_0041d6b0,,,unclassified,0.00,unknown,undefined FUN_0041d6b0(void),false,,,,
0x0041D6D0,18,0x0041D6E1,FUN_0041d6d0,,,unclassified,0.00,unknown,undefined FUN_0041d6d0(void),false,,,,
0x0041D6F0,11,0x0041D6FA,FUN_0041d6f0,,,unclassified,0.00,unknown,undefined FUN_0041d6f0(void),false,,,,
0x0041D700,30,0x0041D71D,FUN_0041d700,,,unclassified,0.00,unknown,undefined FUN_0041d700(void),false,,,,
0x0041D720,30,0x0041D73D,FUN_0041d720,,,unclassified,0.00,unknown,undefined FUN_0041d720(void),false,,,,
0x0041D740,142,0x0041D7CD,FUN_0041d740,,,unclassified,0.00,unknown,undefined FUN_0041d740(void),false,,,,
0x0041D7D0,980,0x0041DBA3,FUN_0041d7d0,,,unclassified,0.00,unknown,undefined FUN_0041d7d0(void),false,,,,
0x0041DC00,27,0x0041DC1D,FUN_0041dc00,,,unclassified,0.00,unknown,undefined FUN_0041dc00(void),false,,,,
0x0041DC20,27,0x0041DC3D,FUN_0041dc20,,,unclassified,0.00,unknown,undefined FUN_0041dc20(void),false,,,,
0x0041DC40,27,0x0041DC5D,FUN_0041dc40,,,unclassified,0.00,unknown,undefined FUN_0041dc40(void),false,,,,
0x0041DC60,40,0x0041DC87,FUN_0041dc60,,,unclassified,0.00,unknown,undefined FUN_0041dc60(void),false,,,,
0x0041DC90,8,0x0041DC97,FUN_0041dc90,,,unclassified,0.00,unknown,undefined FUN_0041dc90(void),false,,,,
0x0041DCA0,352,0x0041DDFF,FUN_0041dca0,,,unclassified,0.00,unknown,undefined FUN_0041dca0(void),false,,,,
0x0041DE00,132,0x0041DE83,FUN_0041de00,,,unclassified,0.00,unknown,undefined FUN_0041de00(void),false,,,,
0x0041DE90,78,0x0041DEDD,FUN_0041de90,,,unclassified,0.00,unknown,undefined FUN_0041de90(void),false,,,,
0x0041DEE0,28,0x0041DEFB,FUN_0041dee0,,,unclassified,0.00,unknown,undefined FUN_0041dee0(void),false,,,,
0x0041DF00,27,0x0041DF1A,FUN_0041df00,,,unclassified,0.00,unknown,undefined FUN_0041df00(void),false,,,,
0x0041DF20,82,0x0041DF71,FUN_0041df20,,,unclassified,0.00,unknown,undefined FUN_0041df20(void),false,,,,
0x0041DF80,99,0x0041DFE2,FUN_0041df80,,,unclassified,0.00,unknown,undefined FUN_0041df80(void),false,,,,
0x0041DFF0,29,0x0041E00C,FUN_0041dff0,,,unclassified,0.00,unknown,undefined FUN_0041dff0(void),false,,,,
0x0041E010,57,0x0041E048,FUN_0041e010,,,unclassified,0.00,unknown,undefined FUN_0041e010(void),false,,,,
0x0041E050,55,0x0041E086,FUN_0041e050,,,unclassified,0.00,unknown,undefined FUN_0041e050(void),false,,,,
0x0041E090,42,0x0041E0C4,FUN_0041e090,,,unclassified,0.00,unknown,undefined FUN_0041e090(void),false,,,,
0x0041E0D0,223,0x0041E1AE,FUN_0041e0d0,,,unclassified,0.00,unknown,undefined FUN_0041e0d0(void),false,,,,
0x0041E1B0,640,0x0041E42F,FUN_0041e1b0,,,unclassified,0.00,unknown,undefined FUN_0041e1b0(void),false,,,,
0x0041E470,200,0x0041E538,FUN_0041e470,,,unclassified,0.00,unknown,undefined FUN_0041e470(void),false,,,,
0x0041E540,51,0x0041E57D,FUN_0041e540,,,unclassified,0.00,unknown,undefined FUN_0041e540(void),false,,,,
0x0041E580,17,0x0041E590,FUN_0041e580,,,unclassified,0.00,unknown,undefined FUN_0041e580(void),false,,,,
0x0041E5A0,196,0x0041E663,FUN_0041e5a0,,,unclassified,0.00,unknown,undefined FUN_0041e5a0(void),false,,,,
0x0041E670,124,0x0041E6EE,FUN_0041e670,,,unclassified,0.00,unknown,undefined FUN_0041e670(void),false,,,,
0x0041E770,101,0x0041E7D4,FUN_0041e770,,,unclassified,0.00,unknown,undefined FUN_0041e770(void),false,,,,
0x0041E7E0,106,0x0041E849,FUN_0041e7e0,,,unclassified,0.00,unknown,undefined FUN_0041e7e0(void),false,,,,
0x0041E850,27,0x0041E86D,FUN_0041e850,,,unclassified,0.00,unknown,undefined FUN_0041e850(void),false,,,,
0x0041E870,23,0x0041E886,FUN_0041e870,,,unclassified,0.00,unknown,undefined FUN_0041e870(void),false,,,,
0x0041E890,217,0x0041E968,FUN_0041e890,,,unclassified,0.00,unknown,undefined FUN_0041e890(void),false,,,,
0x0041E970,177,0x0041EA20,FUN_0041e970,,,unclassified,0.00,unknown,undefined FUN_0041e970(void),false,,,,
0x0041EA30,109,0x0041EA9C,FUN_0041ea30,,,unclassified,0.00,unknown,undefined FUN_0041ea30(void),false,,,,
0x0041EAA0,7,0x0041EAA6,FUN_0041eaa0,,,unclassified,0.00,unknown,undefined FUN_0041eaa0(void),false,,,,
0x0041EAB0,45,0x0041EADC,FUN_0041eab0,,,unclassified,0.00,unknown,undefined FUN_0041eab0(void),false,,,,
0x0041EAE0,62,0x0041EB1D,FUN_0041eae0,,,unclassified,0.00,unknown,undefined FUN_0041eae0(void),false,,,,
0x0041EB30,28,0x0041EB4E,FUN_0041eb30,,,unclassified,0.00,unknown,undefined FUN_0041eb30(void),false,,,,
0x0041EB50,105,0x0041EBB8,FUN_0041eb50,,,unclassified,0.00,unknown,undefined FUN_0041eb50(void),false,,,,
0x0041EBC0,166,0x0041EC65,FUN_0041ebc0,,,unclassified,0.00,unknown,undefined FUN_0041ebc0(void),false,,,,
0x0041EC70,27,0x0041EC8D,FUN_0041ec70,,,unclassified,0.00,unknown,undefined FUN_0041ec70(void),false,,,,
0x0041EC90,52,0x0041ECC3,FUN_0041ec90,,,unclassified,0.00,unknown,undefined FUN_0041ec90(void),false,,,,
0x0041ECD0,53,0x0041ED04,FUN_0041ecd0,,,unclassified,0.00,unknown,undefined FUN_0041ecd0(void),false,,,,
0x0041ED10,101,0x0041ED74,FUN_0041ed10,,,unclassified,0.00,unknown,undefined FUN_0041ed10(void),false,,,,
0x0041ED80,130,0x0041EE01,FUN_0041ed80,,,unclassified,0.00,unknown,undefined FUN_0041ed80(void),false,,,,
0x0041EE10,27,0x0041EE2D,FUN_0041ee10,,,unclassified,0.00,unknown,undefined FUN_0041ee10(void),false,,,,
0x0041EE30,117,0x0041EEA4,FUN_0041ee30,,,unclassified,0.00,unknown,undefined FUN_0041ee30(void),false,,,,
0x0041EEB0,7,0x0041EEB6,FUN_0041eeb0,,,unclassified,0.00,unknown,undefined FUN_0041eeb0(void),false,,,,
0x0041EEC0,28,0x0041EEDE,FUN_0041eec0,,,unclassified,0.00,unknown,undefined FUN_0041eec0(void),false,,,,
0x0041EEE0,154,0x0041EF79,FUN_0041eee0,,,unclassified,0.00,unknown,undefined FUN_0041eee0(void),false,,,,
0x0041EF80,258,0x0041F081,FUN_0041ef80,,,unclassified,0.00,unknown,undefined FUN_0041ef80(void),false,,,,
0x0041F090,613,0x0041F2FA,FUN_0041f090,,,unclassified,0.00,unknown,undefined FUN_0041f090(void),false,,,,
0x0041F300,1489,0x0041F8D8,FUN_0041f300,,,unclassified,0.00,unknown,undefined FUN_0041f300(void),false,,,,
0x0041F8E0,27,0x0041F8FA,FUN_0041f8e0,,,unclassified,0.00,unknown,undefined FUN_0041f8e0(void),false,,,,
0x0041F900,63,0x0041F93E,FUN_0041f900,,,unclassified,0.00,unknown,undefined FUN_0041f900(void),false,,,,
0x0041FD00,42,0x0041FD34,FUN_0041fd00,,,unclassified,0.00,unknown,undefined FUN_0041fd00(void),false,,,,
0x0041FD40,1231,0x0041FE94,FUN_0041fd40,,,unclassified,0.00,unknown,undefined FUN_0041fd40(void),false,,,,
0x0041FEA0,26,0x0041FEB9,create_collision_list_sentinel,create_collision_list_sentinel,battle,matching,100.00,__cdecl,void * create_collision_list_sentinel(void),false,src/battle/CollisionList.cpp,scripts/compile-unit.sh src/battle/CollisionList.cpp build/wave3/CollisionList.obj && python3 scripts/compare-function.py 0x0041FEA0 build/wave3/CollisionList.obj,root,Exact 26-byte match after resolving the external operator_new CALL relocation
0x0041FEC0,49,0x0041FEFB,FUN_0041fec0,,,unclassified,0.00,unknown,undefined FUN_0041fec0(void),false,,,,
0x0041FF10,5,0x0041FF14,thunk_FUN_00438560,,,unclassified,0.00,unknown,undefined thunk_FUN_00438560(void),true,,,,
0x0041FF20,5,0x0041FF24,FUN_0041ff20,,,unclassified,0.00,unknown,undefined FUN_0041ff20(void),false,,,,
0x0041FF30,19,0x0041FF42,FUN_0041ff30,,,unclassified,0.00,unknown,undefined FUN_0041ff30(void),false,,,,
0x0041FF50,37,0x0041FF77,FUN_0041ff50,,,unclassified,0.00,unknown,undefined FUN_0041ff50(void),false,,,,
0x0041FF80,178,0x0042003B,FUN_0041ff80,,,unclassified,0.00,unknown,undefined FUN_0041ff80(void),false,,,,
0x00420090,27,0x004200AD,FUN_00420090,,,unclassified,0.00,unknown,undefined FUN_00420090(void),false,,,,
0x004200B0,640,0x0042032F,FUN_004200b0,,,unclassified,0.00,unknown,undefined FUN_004200b0(void),false,,,,
0x00420370,200,0x00420438,FUN_00420370,,,unclassified,0.00,unknown,undefined FUN_00420370(void),false,,,,
0x00420440,783,0x0042074E,FUN_00420440,,,unclassified,0.00,unknown,undefined FUN_00420440(void),false,,,,
0x00420750,697,0x00420A08,FUN_00420750,,,unclassified,0.00,unknown,undefined FUN_00420750(void),false,,,,
0x00420A10,130,0x00420A91,FUN_00420a10,,,unclassified,0.00,unknown,undefined FUN_00420a10(void),false,,,,
0x00420AA0,103,0x00420B06,FUN_00420aa0,,,unclassified,0.00,unknown,undefined FUN_00420aa0(void),false,,,,
0x00420B10,153,0x00420BA8,FUN_00420b10,,,unclassified,0.00,unknown,undefined FUN_00420b10(void),false,,,,
0x00420BB0,85,0x00420C04,FUN_00420bb0,,,unclassified,0.00,unknown,undefined FUN_00420bb0(void),false,,,,
0x00420C50,27,0x00420C6D,FUN_00420c50,,,unclassified,0.00,unknown,undefined FUN_00420c50(void),false,,,,
0x00420C70,100,0x00420CD3,FUN_00420c70,,,unclassified,0.00,unknown,undefined FUN_00420c70(void),false,,,,
0x00420CE0,169,0x00420D88,FUN_00420ce0,,,unclassified,0.00,unknown,undefined FUN_00420ce0(void),false,,,,
0x00420D90,20,0x00420DA4,FUN_00420d90,,,unclassified,0.00,unknown,undefined FUN_00420d90(void),false,,,,
0x00420DB0,41,0x00420DDE,FUN_00420db0,,,unclassified,0.00,unknown,undefined FUN_00420db0(void),false,,,,
0x00420E20,33,0x00420E40,FUN_00420e20,,,unclassified,0.00,unknown,undefined FUN_00420e20(void),false,,,,
0x00420E50,91,0x00420EAA,FUN_00420e50,,,unclassified,0.00,unknown,undefined FUN_00420e50(void),false,,,,
0x00420EB0,40,0x00420ED7,FUN_00420eb0,,,unclassified,0.00,unknown,undefined FUN_00420eb0(void),false,,,,
0x00420EE0,96,0x00420F3F,FUN_00420ee0,,,unclassified,0.00,unknown,undefined FUN_00420ee0(void),false,,,,
0x00420F50,105,0x00420FB8,FUN_00420f50,,,unclassified,0.00,unknown,undefined FUN_00420f50(void),false,,,,
0x00420FC0,105,0x00421028,FUN_00420fc0,,,unclassified,0.00,unknown,undefined FUN_00420fc0(void),false,,,,
0x00421040,8,0x00421047,FUN_00421040,,,unclassified,0.00,unknown,undefined FUN_00421040(void),false,,,,
0x00421050,38,0x00421075,FUN_00421050,,,unclassified,0.00,unknown,undefined FUN_00421050(void),false,,,,
0x00421080,94,0x004210DD,FUN_00421080,,,unclassified,0.00,unknown,undefined FUN_00421080(void),false,,,,
0x004210E0,102,0x00421145,FUN_004210e0,,,unclassified,0.00,unknown,undefined FUN_004210e0(void),false,,,,
0x00421150,99,0x004211B2,FUN_00421150,,,unclassified,0.00,unknown,undefined FUN_00421150(void),false,,,,
0x004211C0,115,0x00421232,FUN_004211c0,,,unclassified,0.00,unknown,undefined FUN_004211c0(void),false,,,,
0x00421240,57,0x00421288,FUN_00421240,,,unclassified,0.00,unknown,undefined FUN_00421240(void),false,,,,
0x00421290,115,0x00421302,FUN_00421290,,,unclassified,0.00,unknown,undefined FUN_00421290(void),false,,,,
0x00421310,79,0x0042135E,FUN_00421310,,,unclassified,0.00,unknown,undefined FUN_00421310(void),false,,,,
0x00421360,41,0x00421388,FUN_00421360,,,unclassified,0.00,unknown,undefined FUN_00421360(void),false,,,,
0x00421390,43,0x004213BA,FUN_00421390,,,unclassified,0.00,unknown,undefined FUN_00421390(void),false,,,,
0x004213C0,38,0x004213E5,FUN_004213c0,,,unclassified,0.00,unknown,undefined FUN_004213c0(void),false,,,,
0x004213F0,105,0x00421458,FUN_004213f0,,,unclassified,0.00,unknown,undefined FUN_004213f0(void),false,,,,
0x00421460,42,0x00421489,FUN_00421460,,,unclassified,0.00,unknown,undefined FUN_00421460(void),false,,,,
0x00421490,60,0x004214CB,FUN_00421490,,,unclassified,0.00,unknown,undefined FUN_00421490(void),false,,,,
0x004214D0,59,0x0042150A,FUN_004214d0,,,unclassified,0.00,unknown,undefined FUN_004214d0(void),false,,,,
0x00421510,5,0x00421514,thunk_FUN_00433c40,,,unclassified,0.00,unknown,undefined thunk_FUN_00433c40(void),true,,,,
0x00421520,126,0x0042159D,FUN_00421520,,,unclassified,0.00,unknown,undefined FUN_00421520(void),false,,,,
0x004215A0,69,0x004215E8,FUN_004215a0,,,unclassified,0.00,unknown,undefined FUN_004215a0(void),false,,,,
0x004215F0,41,0x00421618,FUN_004215f0,,,unclassified,0.00,unknown,undefined FUN_004215f0(void),false,,,,
0x00421620,5,0x00421624,FUN_00421620,,,unclassified,0.00,unknown,undefined FUN_00421620(void),false,,,,
0x00421630,795,0x0042199F,FUN_00421630,,,unclassified,0.00,unknown,undefined FUN_00421630(void),false,,,,
0x00421864,22,0x00421879,Catch_All@00421864,,,unclassified,0.00,unknown,undefined Catch_All@00421864(void),false,,,,
0x00421917,45,0x00421943,Catch_All@00421917,,,unclassified,0.00,unknown,undefined Catch_All@00421917(void),false,,,,
0x004219A0,135,0x00421A26,FUN_004219a0,,,unclassified,0.00,unknown,undefined FUN_004219a0(void),false,,,,
0x00421A30,27,0x00421A4D,FUN_00421a30,,,unclassified,0.00,unknown,undefined FUN_00421a30(void),false,,,,
0x00421A50,81,0x00421AA0,FUN_00421a50,,,unclassified,0.00,unknown,undefined FUN_00421a50(void),false,,,,
0x00421AB0,185,0x00421B68,FUN_00421ab0,,,unclassified,0.00,unknown,undefined FUN_00421ab0(void),false,,,,
0x00421B69,17,0x00421B79,Catch_All@00421b69,,,unclassified,0.00,unknown,undefined Catch_All@00421b69(void),false,,,,
0x00421B80,253,0x00421C7F,FUN_00421b80,,,unclassified,0.00,unknown,undefined FUN_00421b80(void),false,,,,
0x00421C80,131,0x00421D02,FUN_00421c80,,,unclassified,0.00,unknown,undefined FUN_00421c80(void),false,,,,
0x00421D10,434,0x00421EC1,FUN_00421d10,,,unclassified,0.00,unknown,undefined FUN_00421d10(void),false,,,,
0x00421ED0,75,0x00421F1A,FUN_00421ed0,,,unclassified,0.00,unknown,undefined FUN_00421ed0(void),false,,,,
0x00421F20,117,0x00421F94,FUN_00421f20,,,unclassified,0.00,unknown,undefined FUN_00421f20(void),false,,,,
0x00421FA0,27,0x00421FBA,FUN_00421fa0,,,unclassified,0.00,unknown,undefined FUN_00421fa0(void),false,,,,
0x00421FC0,94,0x0042201D,FUN_00421fc0,,,unclassified,0.00,unknown,undefined FUN_00421fc0(void),false,,,,
0x00422020,172,0x004220CB,FUN_00422020,,,unclassified,0.00,unknown,undefined FUN_00422020(void),false,,,,
0x004220D0,115,0x00422142,FUN_004220d0,,,unclassified,0.00,unknown,undefined FUN_004220d0(void),false,,,,
0x00422150,117,0x004221C4,FUN_00422150,,,unclassified,0.00,unknown,undefined FUN_00422150(void),false,,,,
0x004221D0,27,0x004221ED,FUN_004221d0,,,unclassified,0.00,unknown,undefined FUN_004221d0(void),false,,,,
0x004221F0,108,0x0042225B,FUN_004221f0,,,unclassified,0.00,unknown,undefined FUN_004221f0(void),false,,,,
0x004222C0,4238,0x00423356,FUN_004222c0,,,unclassified,0.00,unknown,undefined FUN_004222c0(void),false,,,,
0x00423360,27,0x0042337D,FUN_00423360,,,unclassified,0.00,unknown,undefined FUN_00423360(void),false,,,,
0x00423380,826,0x004236CC,FUN_00423380,,,unclassified,0.00,unknown,undefined FUN_00423380(void),false,,,,
0x004236D0,30,0x004236ED,FUN_004236d0,,,unclassified,0.00,unknown,undefined FUN_004236d0(void),false,,,,
0x004236F0,186,0x004237A9,FUN_004236f0,,,unclassified,0.00,unknown,undefined FUN_004236f0(void),false,,,,
0x004237B0,247,0x004238A6,FUN_004237b0,,,unclassified,0.00,unknown,undefined FUN_004237b0(void),false,,,,
0x004238B0,271,0x004239BE,FUN_004238b0,,,unclassified,0.00,unknown,undefined FUN_004238b0(void),false,,,,
0x004239C0,414,0x00423B5D,FUN_004239c0,,,unclassified,0.00,unknown,undefined FUN_004239c0(void),false,,,,
0x00423B60,756,0x00423E53,FUN_00423b60,,,unclassified,0.00,unknown,undefined FUN_00423b60(void),false,,,,
0x00423E60,37,0x00423E84,FUN_00423e60,,,unclassified,0.00,unknown,undefined FUN_00423e60(void),false,,,,
0x00423E90,37,0x00423EB4,FUN_00423e90,,,unclassified,0.00,unknown,undefined FUN_00423e90(void),false,,,,
0x00423EC0,53,0x00423EF4,FUN_00423ec0,,,unclassified,0.00,unknown,undefined FUN_00423ec0(void),false,,,,
0x00423F00,51,0x00423F32,FUN_00423f00,,,unclassified,0.00,unknown,undefined FUN_00423f00(void),false,,,,
0x00423F40,99,0x00423FA2,FUN_00423f40,,,unclassified,0.00,unknown,undefined FUN_00423f40(void),false,,,,
0x00423FB0,41,0x00423FD8,FUN_00423fb0,,,unclassified,0.00,unknown,undefined FUN_00423fb0(void),false,,,,
0x00423FE0,568,0x0042422F,FUN_00423fe0,,,unclassified,0.00,unknown,undefined FUN_00423fe0(void),false,,,,
0x00424154,9,0x0042415C,Catch_All@00424154,,,unclassified,0.00,unknown,undefined Catch_All@00424154(void),false,,,,
0x00424230,137,0x004242B8,FUN_00424230,,,unclassified,0.00,unknown,undefined FUN_00424230(void),false,,,,
0x004242C0,130,0x00424341,FUN_004242c0,,,unclassified,0.00,unknown,undefined FUN_004242c0(void),false,,,,
0x00424350,271,0x00424464,FUN_00424350,,,unclassified,0.00,unknown,undefined FUN_00424350(void),false,,,,
0x00424470,862,0x004247CD,FUN_00424470,,,unclassified,0.00,unknown,undefined FUN_00424470(void),false,,,,
0x004247D0,27,0x004247ED,FUN_004247d0,,,unclassified,0.00,unknown,undefined FUN_004247d0(void),false,,,,
0x004247F0,68,0x00424833,FUN_004247f0,,,unclassified,0.00,unknown,undefined FUN_004247f0(void),false,,,,
0x00424840,20,0x00424853,FUN_00424840,,,unclassified,0.00,unknown,undefined FUN_00424840(void),false,,,,
0x00424860,417,0x00424A00,FUN_00424860,main_menu_render,ui,identified,0.00,unknown,undefined FUN_00424860(void),false,,docs/EVIDENCE.md main menu vtable and runtime,,
0x00424A10,137,0x00424AA2,FUN_00424a10,,,unclassified,0.00,unknown,undefined FUN_00424a10(void),false,,,,
0x00424AB0,862,0x00424E0D,FUN_00424ab0,main_menu_update,ui,identified,0.00,unknown,undefined FUN_00424ab0(void),false,,docs/EVIDENCE.md main menu vtable and runtime,,
0x00424E60,161,0x00424F00,FUN_00424e60,,,unclassified,0.00,unknown,undefined FUN_00424e60(void),false,,,,
0x00424F10,577,0x00425150,FUN_00424f10,,,unclassified,0.00,unknown,undefined FUN_00424f10(void),false,,,,
0x00425180,27,0x0042519D,FUN_00425180,,,unclassified,0.00,unknown,undefined FUN_00425180(void),false,,,,
0x004251A0,10,0x004251A9,FUN_004251a0,,,unclassified,0.00,unknown,undefined FUN_004251a0(void),false,,,,
0x004251B0,193,0x00425270,FUN_004251b0,,,unclassified,0.00,unknown,undefined FUN_004251b0(void),false,,,,
0x00425280,22,0x00425295,FUN_00425280,,,unclassified,0.00,unknown,undefined FUN_00425280(void),false,,,,
0x004252A0,247,0x00425396,FUN_004252a0,,,unclassified,0.00,unknown,undefined FUN_004252a0(void),false,,,,
0x004253A0,26,0x004253B9,FUN_004253a0,,,unclassified,0.00,unknown,undefined FUN_004253a0(void),false,,,,
0x004253C0,205,0x0042548C,FUN_004253c0,,,unclassified,0.00,unknown,undefined FUN_004253c0(void),false,,,,
0x00425490,217,0x00425568,FUN_00425490,,,unclassified,0.00,unknown,undefined FUN_00425490(void),false,,,,
0x00425570,267,0x0042567A,FUN_00425570,,,unclassified,0.00,unknown,undefined FUN_00425570(void),false,,,,
0x00425680,26,0x00425699,FUN_00425680,,,unclassified,0.00,unknown,undefined FUN_00425680(void),false,,,,
0x004256A0,313,0x004257D8,FUN_004256a0,,,unclassified,0.00,unknown,undefined FUN_004256a0(void),false,,,,
0x004257E0,171,0x0042588A,FUN_004257e0,,,unclassified,0.00,unknown,undefined FUN_004257e0(void),false,,,,
0x00425890,230,0x00425975,FUN_00425890,,,unclassified,0.00,unknown,undefined FUN_00425890(void),false,,,,
0x00425980,21,0x00425994,FUN_00425980,,,unclassified,0.00,unknown,undefined FUN_00425980(void),false,,,,
0x004259A0,98,0x00425A01,FUN_004259a0,,,unclassified,0.00,unknown,undefined FUN_004259a0(void),false,,,,
0x00425A10,209,0x00425AE0,FUN_00425a10,,,unclassified,0.00,unknown,undefined FUN_00425a10(void),false,,,,
0x00425AF0,217,0x00425BC8,FUN_00425af0,,,unclassified,0.00,unknown,undefined FUN_00425af0(void),false,,,,
0x00425BD0,165,0x00425C74,FUN_00425bd0,,,unclassified,0.00,unknown,undefined FUN_00425bd0(void),false,,,,
0x00425C80,27,0x00425C9D,FUN_00425c80,,,unclassified,0.00,unknown,undefined FUN_00425c80(void),false,,,,
0x00425CB0,31,0x00425CCE,FUN_00425cb0,,,unclassified,0.00,unknown,undefined FUN_00425cb0(void),false,,,,
0x00425CD0,561,0x00425F00,FUN_00425cd0,,,unclassified,0.00,unknown,undefined FUN_00425cd0(void),false,,,,
0x00425F10,948,0x004262C3,FUN_00425f10,,,unclassified,0.00,unknown,undefined FUN_00425f10(void),false,,,,
0x004262D0,70,0x00426315,FUN_004262d0,,,unclassified,0.00,unknown,undefined FUN_004262d0(void),false,,,,
0x00426320,128,0x0042639F,FUN_00426320,,,unclassified,0.00,unknown,undefined FUN_00426320(void),false,,,,
0x004263A0,10,0x004263A9,FUN_004263a0,,,unclassified,0.00,unknown,undefined FUN_004263a0(void),false,,,,
0x004263B0,17,0x004263C0,FUN_004263b0,,,unclassified,0.00,unknown,undefined FUN_004263b0(void),false,,,,
0x004263D0,17,0x004263E0,FUN_004263d0,,,unclassified,0.00,unknown,undefined FUN_004263d0(void),false,,,,
0x004263F0,17,0x00426400,FUN_004263f0,,,unclassified,0.00,unknown,undefined FUN_004263f0(void),false,,,,
0x00426410,33,0x00426430,FUN_00426410,,,unclassified,0.00,unknown,undefined FUN_00426410(void),false,,,,
0x00426440,106,0x004264A9,FUN_00426440,,,unclassified,0.00,unknown,undefined FUN_00426440(void),false,,,,
0x004264B0,877,0x0042681C,FUN_004264b0,,,unclassified,0.00,unknown,undefined FUN_004264b0(void),false,,,,
0x00426820,248,0x00426917,FUN_00426820,,,unclassified,0.00,unknown,undefined FUN_00426820(void),false,,,,
0x00426920,950,0x00426CD8,FUN_00426920,,,unclassified,0.00,unknown,undefined FUN_00426920(void),false,,,,
0x00426CE0,15,0x00426CEE,FUN_00426ce0,,,unclassified,0.00,unknown,undefined FUN_00426ce0(void),false,,,,
0x00426CF0,108,0x00426D5B,FUN_00426cf0,,,unclassified,0.00,unknown,undefined FUN_00426cf0(void),false,,,,
0x00426D60,32,0x00426D7F,FUN_00426d60,,,unclassified,0.00,unknown,undefined FUN_00426d60(void),false,,,,
0x00426D80,325,0x00426EC4,FUN_00426d80,,,unclassified,0.00,unknown,undefined FUN_00426d80(void),false,,,,
0x00426ED0,568,0x00427107,FUN_00426ed0,,,unclassified,0.00,unknown,undefined FUN_00426ed0(void),false,,,,
0x00427120,33,0x00427140,FUN_00427120,,,unclassified,0.00,unknown,undefined FUN_00427120(void),false,,,,
0x00427150,55,0x00427186,FUN_00427150,,,unclassified,0.00,unknown,undefined FUN_00427150(void),false,,,,
0x00427190,474,0x00427371,FUN_00427190,,,unclassified,0.00,unknown,undefined FUN_00427190(void),false,,,,
